file,Domain,sent_index,token_id,token_form,token_lemma,sense,sentence,de_aligned_forms,de_aligned_lemmas,de_sentence
Ent13_en.conllu,Ent,164,32,available,available,Appreciation,"They would leave Lydia , and they would go out in search of a new place to live , leaving behind just enough people to survive on the resources that were available , and hopefully to take their civilization somewhere else where they could thrive .",Lebensmittel,lebensmittel,"Sie verließen Lydien und machten sich auf die Suche nach einer neuen Heimat . Sie ließen gerade so viele Menschen zurück , wie es Lebensmittel zu dem Überleben gab und suchten mit dem Rest nach einer Gegend , in der sie gedeihen konnten ."
Ent13_en.conllu,Ent,167,16,true,true,Appreciation,"And so , recently , scientists have suggested that Herodotus ' crazy story is actually true .",stimmt,stimmen,"Daher kamen Wissenschaftler kürzlich zu der Auffassung , dass Herodotus ' verrückte Geschichte tatsächlich stimmt ."
Ent13_en.conllu,Ent,169,7,true,true,Appreciation,So this crazy story might be true .,stimmen,stimmen,Also könnte diese verrückte Geschichte stimmen .
Ent13_en.conllu,Ent,176,5,ready,ready,Affect,I say we are ready for our own epic game .,bereit,bereit,"Ich behaupte , wir sind bereit für unser eigenes episches Spiel ."
Ent13_en.conllu,Ent,190,5,fictional,fictional,Appreciation,"The oil shortage is fictional , but we put enough online content out there for you to believe that it 's real , and to live your real life as if we 've run out of oil .",erfunden,erfinden,"Die Ölknappheit ist erfunden , aber wir haben genügend Online - Inhalte , damit es für Sie realistisch wird und Sie Ihr echtes Leben tatsächlich ohne Öl leben ."
Ent13_en.conllu,Ent,190,22,real,real,Judgement,"The oil shortage is fictional , but we put enough online content out there for you to believe that it 's real , and to live your real life as if we 've run out of oil .",realistisch,realistisch,"Die Ölknappheit ist erfunden , aber wir haben genügend Online - Inhalte , damit es für Sie realistisch wird und Sie Ihr echtes Leben tatsächlich ohne Öl leben ."
Ent13_en.conllu,Ent,191,44,available,available,Appreciation,"So when you come to the game , you sign up , tell us where you live , and then we give you real - time news videos , data feeds that show you exactly how much oil costs , what 's not available , how food supply is being affected , how transportation is being affected , if schools are closed , if there 's rioting , and you have to figure out how you would live your real life as if this were true .",gibt,geben,"Also , wenn Sie sich zu dem Spiel anmelden , sagen Sie uns , wo Sie wohnen . Und dann erhalten Sie Nachrichten - Filme in Echtzeit , die Ihnen zeigen , wie viel Öl kostet , was es nicht gibt , wie Nahrungsversorgung beeinträchtigt ist , wie Transport beeinträchtigt wird , ob Schulen geschlossen sind , ob es Aufstände gibt . Und Sie müssen herausfinden , wie Sie Ihr echtes Leben gestalten , wenn es wahr wäre ."
Ent13_en.conllu,Ent,191,86,true,true,Appreciation,"So when you come to the game , you sign up , tell us where you live , and then we give you real - time news videos , data feeds that show you exactly how much oil costs , what 's not available , how food supply is being affected , how transportation is being affected , if schools are closed , if there 's rioting , and you have to figure out how you would live your real life as if this were true .",wahr,wahr,"Also , wenn Sie sich zu dem Spiel anmelden , sagen Sie uns , wo Sie wohnen . Und dann erhalten Sie Nachrichten - Filme in Echtzeit , die Ihnen zeigen , wie viel Öl kostet , was es nicht gibt , wie Nahrungsversorgung beeinträchtigt ist , wie Transport beeinträchtigt wird , ob Schulen geschlossen sind , ob es Aufstände gibt . Und Sie müssen herausfinden , wie Sie Ihr echtes Leben gestalten , wenn es wahr wäre ."
Ent13_en.conllu,Ent,195,13,good,good,Judgement,"Nobody wants to change how they live , just because it 's good for the world , or because we 're supposed to .",gut,gut,"Niemand möchte sein Leben ändern , weil es gut für die Umwelt ist oder weil wir es sollten ."
Ent14_en.conllu,Ent,11,49,brown,brown,Affect,"Then it sort of calmed down in the palms of my hands and started flashing colors , just pulsing all of these colors . And as I looked at it , it kind of tucked its arms under it , raised into a spherical shape and turned chocolate brown with two white stripes .",schokoladenbraun,schokoladenbraun,"Dann beruhigte er sich ein wenig in meiner Handfläche und er begann , Farben aufzuleuchten , enfach nur all diese Farben pulsieren zu lassen , und als ich ihn ansah , steckte er seine Arme unter sich , erhob sich in kugelförmiger Gestalt , und wurde schokoladenbraun mit zwei weißen Streifen ."
Ent14_en.conllu,Ent,22,9,gorgeous,gorgeous,Appreciation,"Now , the fish in the tanks were gorgeous to look at , but they did n't really interact with people .",prachtvoll,prachtvoll,"Nun , die Fische in den Aquarien waren prachtvoll anzusehen , aber sie traten nicht wirklich mit den Menschen in Verbindung ."
Ent14_en.conllu,Ent,31,24,close,close,Affect,"So I was staring at this animal about six or seven inches away , and at that time I could actually focus that close ; now as I look at my fuzzy fingers I realize those days are long gone .",nah,nah,"Ich starrte also dieses Tier an , das 15 oder 18 cm weg war , und zu diesem Zeitpunkt konnte ich so nah auch noch fokusieren ; jetzt , wenn ich meine verschwommenen Finger ansehe , begreife ich , dass diese Tage lange vorbei sind ."
Ent14_en.conllu,Ent,31,40,gone,gone,Appreciation,"So I was staring at this animal about six or seven inches away , and at that time I could actually focus that close ; now as I look at my fuzzy fingers I realize those days are long gone .",vorbei,vorbei,"Ich starrte also dieses Tier an , das 15 oder 18 cm weg war , und zu diesem Zeitpunkt konnte ich so nah auch noch fokusieren ; jetzt , wenn ich meine verschwommenen Finger ansehe , begreife ich , dass diese Tage lange vorbei sind ."
Ent14_en.conllu,Ent,41,27,interesting,interesting,Appreciation,"He said , "" Make a movie about this expedition . "" "" OK , a couple of biologists making a movie -- this 'll be interesting , "" and off we went .",interessant,interessant,"Er sagte : „ Macht einen Film über diese Expedition . "" ... okay , ein paar Biologen , die einen Film machen - das kann ja interessant werden ."
Ent14_en.conllu,Ent,47,10,beneficial,beneficial,Appreciation,And what I learned in school though was really beneficial .,nützlich,nützlich,"Und was ich in der Uni gelernt hatte , erwies sich als ungemein nützlich ."
Ent14_en.conllu,Ent,51,31,sure,sure,Affect,"And apparently , evolution had occurred at a pretty rapid rate on One Tree , between the time they named it and the time I arrived , because I 'm sure there were at least three trees on that island when we were there .",sicher,sicher,"Offensichtlich war eine ziemlich rapide Entwicklung auf One Tree von statten gegangen seit der Zeit , als sie die Insel benannten bis ich dort ankam , denn ich bin mir sicher , dass es auf dieser Insel mindestens drei Bäume gab , als wir dort waren ."
Ent14_en.conllu,Ent,60,13,twitchy,twitchy,Affect,"And you knew what the limit was : they would start getting twitchy and you 'd back up , come back in a few hours .",nervös,nervös,"Wir wussten , wann das Limit erreicht war , wenn sie anfingen , nervös zu werden . Dann packten wir ein und kamen nach ein paar Stunden wieder ."
Ent14_en.conllu,Ent,71,3,fantastic,fantastic,Judgement,It was fantastic .,fantastisch,fantastisch,Es war fantastisch .
Ent14_en.conllu,Ent,72,27,common,common,Appreciation,"If you 're going to make a lot of films about a particular group of animals , you might as well pick one that 's fairly common .",oft,oft,"Wenn man eine Menge Filme über eine bestimmte Gruppe von Tieren machen will , kann man sich genauso gut eines aussuchen , das ziemlich oft vorkommt ."
Ent14_en.conllu,Ent,74,4,deep,deep,Judgement,They also live deep .,tief,tief,Sie leben auch tief .
Ent14_en.conllu,Ent,75,8,responsible,responsible,Appreciation,"And I ca n't say octopus are responsible for my really strong interest in getting in subs and going deep , but whatever the case , I like that .",verantwortlich,verantwortlich,"Ich kann nicht behaupten , dass Oktopoden für mein wirklich starkes Interesse verantwortlich sind , in U - Boote zu steigen und nach tief unten zu fahren , aber wie auch immer , ich mag das ."
Ent14_en.conllu,Ent,82,4,quiet,quiet,Judgement,And it gets quiet .,still,still,Und es wird still .
Ent14_en.conllu,Ent,83,6,nice,nice,Affect,And it starts getting really nice .,schön,schön,"Und es beginnt , echt schön zu werden ."
Ent14_en.conllu,Ent,85,21,black,black,Judgement,"And finally , it 's a rich lavender , and after a couple of thousand feet , it 's ink black .",tintenschwarz,tintenschwarz,"Und schließlich ist es ein sattes Lila , und nach ungefähr tausend Metern ist es tintenschwarz ."
Ent14_en.conllu,Ent,88,11,concerned,concerned,Affect,"Suffice to say though , as far as I 'm concerned , without question , the most bizarre designs and outrageous behaviors are in the animals that live in the mid -water community .",betrifft,betreffen,"Es ist jedoch genug zu sagen , dass , jedenfalls was mich betrifft , die Tiere , die in der Tiefsee leben , zweifellos die bizarrsten Designs und die skandalösesten Verhaltensweisen haben ."
Ent14_en.conllu,Ent,89,40,extraordinary,extraordinary,Appreciation,"But we 're just going to zip right past this area , this area that includes about 95 percent of the living space on our planet and go to the mid-ocean ridge , which I think is even more extraordinary .",außergewöhnlicher,außergewöhnlich,"Aber wir schießen einfach an diesem Bereich vorbei , diesem Bereich , der etwa 95% des Lebensraums auf unserem Planeten ausmacht , und gehan zu dem Mittelozeanischen Rücken , der in meinen Augen noch außergewöhnlicher ist ."
Ent14_en.conllu,Ent,101,24,long,long,Appreciation,You 've got black smokers going all over the place and chimneys that have tube worms that might be eight to 10 feet long .,lang,lang,"Überall sind schwarze Raucher und Schornsteine , die Röhrenwürmer haben , die bis zwei , drei Meter lang sein können ."
Ent14_en.conllu,Ent,103,43,cold,cold,Appreciation,"And living amongst the tangle of tube worms is an entire community of animals : shrimp , fish , lobsters , crab , clams and swarms of arthropods that are playing that dangerous game between over here is scalding hot and freezing cold .",dort,dort,"Und inmitten dieses Gewirrs von Röhrenwürmern gibt es eine ganze Gesellschaft von Tieren , Krabben , Fische , Hummer , Krebse , Muscheln und Schwärme von Gliederfüßern , die dieses gefährliche Spiel spielen , zwischen brühend heiß hier und eiskalt dort ."
Ent14_en.conllu,Ent,108,29,ephemeral,ephemeral,Judgement,"But down there , there is no sun , there is no photosynthesis ; it 's chemosynthetic environment down there driving it , and it 's all so ephemeral .",vergänglich,vergänglich,"Aber da unten gibt es keine Sonne , gibt es keine Photosynthese . Es ist eine chemosynthetische Welt da unten , die es lenkt und es ist alles so vergänglich ."
Ent14_en.conllu,Ent,111,17,dead,dead,Judgement,But you go back to the same vent eight years later and it can be completely dead .,tot,tot,Aber dann kommen Sie acht Jahre später zu dem gleichen Schlot zurück und er kann komplett tot sein .
Ent14_en.conllu,Ent,113,10,dead,dead,Judgement,"All of the animals are gone , they 're dead , and the chimneys are still there creating a really nice ghost town , an eerie , spooky ghost town , but essentially devoid of animals , of course .",tot,tot,"Alle Tiere sind weg , sind tot . Und die Schornsteine sind immer noch da und bilden eine wirklich nette Geisterstadt , eine schaurige , unheimliche Geisterstadt , aber eben ohne Tiere natürlich ."
Ent14_en.conllu,Ent,118,13,different,different,Appreciation,"And that ephemeral nature of the hydrothermal vent community is n't really different from some of the areas that I 've seen in 35 years of traveling around , making films .",unterscheidet,unterscheiden,"Die Vergänglichkeit der hydrothermalen Schlotgesellschaft unterscheidet sich nicht wirklich von einigen Gebieten , die ich in den 35 Jahren gesehen habe , in denen ich herumgereist bin und Filme gemacht habe ."
Ent14_en.conllu,Ent,123,9,dead,dead,Judgement,"And you show up , and it 's dead .",tot,tot,"Und dann gehst du , und sie ist tot ."
Ent14_en.conllu,Ent,135,14,gorgeous,gorgeous,Appreciation,"Five years later , come back , and that same bay is now gorgeous .",traumhaft,traumhaft,Fünf Jahre später kam ich zurück und diese gleiche Bucht ist jetzt traumhaft .
Ent14_en.conllu,Ent,136,3,beautiful,beautiful,Judgement,It 's beautiful .,wunderschön,wunderschön,Sie ist wunderschön .
Ent14_en.conllu,Ent,141,7,best,good,Judgement,I think Margaret Mead said it best .,Besten,gut,Ich glaube Margaret Mead sagte es an dem Besten .
Ent14_en.conllu,Ent,149,6,large,large,Appreciation,"And these problems are so large and global , and it 's just overwhelming . """,groß,groß,"Und diese Probleme sind so groß und global , das ist einfach so überwältigend . """
